"customer_id","total_orders","total_spend","avg_order_value","customer_tenure_days","orders_last_30d","days_since_last_order","category_diversity","delivery_risk","cltv_label"
"72917958",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"81932548",2,"5499.3","2749.65",511,0,30,2,"0.2","0"
"81940369",2,"7271.49","3635.745",544,0,436,2,"0.2111111111111111","0"
"81994445",2,"3151.04","1575.52",109,0,45,2,"0.08888888888888889","0"
"82032191",1,"1865.04","1865.04",346,0,346,1,"0.2","0"
"82160592",1,"940.44","940.44",245,0,245,1,"0","0"
"82169898",3,"6417.42","2139.14",454,0,87,2,"0.08148148148148149","0"
"82179338",3,"8306.38","2768.7933333333335",293,1,21,3,"0.14814814814814814","0"
"82286725",4,"9959.55","2489.8875",505,0,171,4,"0.19444444444444445","0"
"82322028",1,"2930.91","2930.91",194,0,194,1,"0","0"
"82359623",5,"12038.57","2407.714",575,0,131,4,"0.1111111111111111","0"
"82374625",2,"1911.23","955.615",312,0,296,2,"0.06666666666666667","0"
"82425179",3,"8774.65","2924.883333333333",446,0,211,3,"0.022222222222222223","0"
"82529927",3,"6807.77","2269.2566666666667",408,0,188,3,"0.18518518518518517","0"
"82585664",3,"8033.86","2677.9533333333334",544,0,241,3,"0.037037037037037035","0"
"82594354",4,"11301.69","2825.4225",598,0,90,4,"0.07777777777777778","0"
"82700270",1,"848.94","848.94",234,0,234,1,"0.13333333333333333","0"
"82708090",1,"1354.27","1354.27",441,0,441,1,"0","0"
"75908967",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"82770142",1,"1195.03","1195.03",1,1,1,1,"0.2","0"
"82804543",2,"4716.83","2358.415",440,1,14,1,"0.28888888888888886","0"
"82854537",3,"6982.21","2327.403333333333",430,0,49,3,"0.1037037037037037","0"
"82898985",1,"4768.12","4768.12",312,0,312,1,"0.15555555555555556","0"
"82900175",2,"4987.3","2493.65",399,0,34,2,"0.011111111111111112","0"
"82918668",2,"3677.25","1838.625",569,0,138,2,"0","0"
"82948843",2,"8818.02","4409.01",458,0,303,2,"0.17777777777777778","0"
"82989313",3,"7429.41","2476.47",541,1,5,2,"0.0962962962962963","0"
"83023956",2,"5721.23","2860.615",262,0,238,2,"0.07777777777777778","0"
"83034412",1,"48.55","48.55",145,0,145,1,"0","0"
"83039559",2,"1421.71","710.855",581,0,251,1,"0.17777777777777778","0"
"83058329",1,"275.03","275.03",57,0,57,1,"0","0"
"83155219",1,"654.31","654.31",134,0,134,1,"0","0"
"83236183",3,"9700.18","3233.3933333333334",474,0,68,3,"0.07407407407407407","0"
"83262890",2,"4127.02","2063.51",240,0,179,2,"0.3333333333333333","0"
"83298567",3,"4266.13","1422.0433333333333",350,0,201,2,"0.007407407407407408","0"
"83304462",2,"2525.7","1262.85",482,1,14,2,"0.13333333333333333","0"
"83304571",4,"4343.91","1085.9775",438,0,102,2,"0.03888888888888889","0"
"83348353",1,"1535.36","1535.36",494,0,494,1,"0","0"
"83404008",2,"5523.96","2761.98",488,0,83,1,"0.2777777777777778","0"
"83412446",3,"5811.28","1937.0933333333332",356,0,40,3,"0.037037037037037035","0"
"83577942",4,"6661.48","1665.37",491,0,227,3,"0.07222222222222222","0"
"83588803",1,"3207.16","3207.16",298,0,298,1,"0.06666666666666667","0"
"83597876",2,"2948.37","1474.185",535,0,133,2,"0.06666666666666667","0"
"83610315",1,"2282.13","2282.13",172,0,172,1,"0.06666666666666667","0"
"83660688",4,"11810.51","2952.6275",502,0,438,4,"0.1388888888888889","0"
"83701325",4,"6605","1651.25",542,1,29,3,"0.022222222222222223","0"
"83867512",2,"4940.92","2470.46",124,1,18,2,"0.18888888888888888","0"
"83964902",1,"2010.29","2010.29",203,0,203,1,"0","0"
"84066402",5,"11088.15","2217.63",430,1,11,4,"0.11555555555555555","0"
"84119685",3,"5930.65","1976.8833333333334",272,2,4,2,"0.2740740740740741","0"
"84161531",3,"6189.47","2063.1566666666668",551,0,333,3,"0.15555555555555556","0"
"84257716",1,"758.75","758.75",261,0,261,1,"0.2222222222222222","0"
"84275450",3,"8047.32","2682.44",377,0,286,3,"0.06666666666666667","0"
"84361534",2,"5000.81","2500.405",375,0,293,2,"0.1","0"
"9900288",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"84377964",4,"8321.8","2080.45",402,0,295,4,"0.07777777777777778","0"
"84448310",2,"5580.92","2790.46",191,0,122,2,"0.15555555555555556","0"
"84456355",3,"10497.34","3499.1133333333332",553,0,253,3,"0.31851851851851853","0"
"84468124",5,"10914.22","2182.844",265,1,21,3,"0.07111111111111111","0"
"84572019",2,"2904.66","1452.33",152,1,5,2,"0.32222222222222224","0"
"84641682",2,"4459.26","2229.63",111,0,49,2,"0.03333333333333333","0"
"84824280",6,"12278.92","2046.4866666666667",597,0,97,3,"0.13703703703703704","0"
"84826389",1,"1367.34","1367.34",489,0,489,1,"0.4666666666666667","0"
"84848018",3,"5396.36","1798.7866666666666",451,0,188,3,"0.08148148148148149","0"
"84850688",2,"5190.18","2595.09",454,0,376,2,"0.15555555555555556","0"
"84862161",2,"2244.42","1122.21",483,0,173,2,"0.05555555555555555","0"
"84929351",1,"5473.26","5473.26",250,0,250,1,"0.4222222222222222","0"
"84937877",2,"4157.1","2078.55",482,0,73,2,"0.05555555555555555","0"
"84953008",5,"11017.51","2203.502",546,0,53,4,"0.07555555555555556","0"
"84986716",1,"3196.92","3196.92",234,0,234,1,"0.1111111111111111","0"
"84993732",2,"1874.66","937.33",550,0,51,2,"0.06666666666666667","0"
"85006599",3,"4166.34","1388.78",461,0,172,3,"0.2740740740740741","0"
"89157395",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"85016568",1,"2498.22","2498.22",447,0,447,1,"0.08888888888888889","0"
"85020453",2,"4030.8","2015.4",363,0,287,2,"0.03333333333333333","0"
"85072416",2,"5138.66","2569.33",452,0,230,1,"0.05555555555555555","0"
"85074810",5,"5713.94","1142.788",544,0,44,4,"0.2577777777777778","0"
"85088479",1,"1819.74","1819.74",385,0,385,1,"0.3111111111111111","0"
"85177880",1,"3340.2","3340.2",26,1,26,1,"0.2222222222222222","0"
"85198177",4,"11660.19","2915.0475",456,1,0,3,"0.044444444444444446","0"
"85218071",2,"5135.92","2567.96",539,0,170,2,"0.1","0"
"85233498",1,"3723.26","3723.26",408,0,408,1,"0.4222222222222222","0"
"85340038",2,"6975.14","3487.57",548,0,321,2,"0.25555555555555554","0"
"85354059",4,"6598.97","1649.7425",542,0,151,3,"0.08888888888888889","0"
"85435560",1,"5814.13","5814.13",493,0,493,1,"0","0"
"85474732",1,"2389.83","2389.83",547,0,547,1,"0.13333333333333333","0"
"85476508",1,"3410.49","3410.49",34,0,34,1,"0.08888888888888889","0"
"85490177",1,"1549.44","1549.44",82,0,82,1,"0.4666666666666667","0"
"85518832",5,"11353.08","2270.616",270,0,185,5,"0.2","0"
"85519349",4,"13501.18","3375.295",253,1,25,4,"0.11666666666666667","0"
"85561151",4,"5513.69","1378.4225",553,0,299,4,"0.10555555555555556","0"
"85626346",4,"12578.72","3144.68",563,0,259,4,"0.13333333333333333","0"
"85658166",2,"4760.08","2380.04",496,0,77,2,"0.15555555555555556","0"
"85747175",1,"1705.25","1705.25",10,1,10,1,"0.08888888888888889","0"
"85763665",3,"5213.63","1737.8766666666668",169,0,63,2,"0.2518518518518518","0"
"85838438",1,"3870.66","3870.66",351,0,351,1,"0","0"
"85854265",2,"2754.26","1377.13",333,0,277,2,"0.2777777777777778","0"
"85869195",2,"6818.72","3409.36",527,0,247,2,"0.2777777777777778","0"
"85907588",3,"3903.09","1301.03",570,0,139,3,"0.13333333333333333","0"
"86050297",1,"703.11","703.11",239,0,239,1,"0.044444444444444446","0"
"86067293",5,"5624.48","1124.896",496,0,55,3,"0.10666666666666667","0"
"86167288",1,"1422.49","1422.49",258,0,258,1,"0.3333333333333333","0"
"86294036",1,"1534.27","1534.27",549,0,549,1,"0.28888888888888886","0"
"86444757",3,"9885.38","3295.1266666666666",494,0,114,2,"0.05925925925925926","0"
"86479284",2,"2658.6","1329.3",454,0,316,2,"0.05555555555555555","0"
"86483673",1,"1659.75","1659.75",175,0,175,1,"0","0"
"86487478",2,"6482.33","3241.165",353,0,203,2,"0.15555555555555556","0"
"86499778",1,"1047.98","1047.98",291,0,291,1,"0.022222222222222223","0"
"16410708",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"86636273",2,"5358.63","2679.315",231,0,106,2,"0","0"
"86704661",2,"5659.66","2829.83",260,1,27,2,"0.36666666666666664","0"
"86715467",2,"7238.01","3619.005",269,0,150,2,"0.18888888888888888","0"
"86995126",3,"4873.08","1624.36",406,1,27,3,"0.08148148148148149","0"
"87059497",2,"3985.79","1992.895",326,0,136,2,"0.03333333333333333","0"
"87107263",2,"869.25","434.625",379,0,156,2,"0.17777777777777778","0"
"87160527",4,"11808.91","2952.2275",486,0,39,4,"0.15555555555555556","0"
"87200291",3,"5502.93","1834.31",337,0,145,2,"0.16296296296296295","0"
"87213891",1,"4110.56","4110.56",360,0,360,1,"0.26666666666666666","0"
"87220860",2,"9931.9","4965.95",557,0,95,2,"0.2111111111111111","0"
"87222820",1,"951.43","951.43",313,0,313,1,"0.4888888888888889","0"
"87251489",3,"5514.37","1838.1233333333332",581,0,224,2,"0.23703703703703705","0"
"87256913",1,"3869.92","3869.92",44,0,44,1,"0.08888888888888889","0"
"87266309",3,"8868.62","2956.2066666666665",431,0,219,3,"0.37037037037037035","0"
"87266831",2,"2344.95","1172.475",435,0,421,2,"0.12222222222222222","0"
"87335844",2,"1783.92","891.96",241,0,200,2,"0.05555555555555555","0"
"87444738",1,"1173","1173",56,0,56,1,"0.044444444444444446","0"
"15236510",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"87450286",1,"4969.83","4969.83",224,0,224,1,"0.15555555555555556","0"
"87457446",1,"2424.07","2424.07",87,0,87,1,"0.6","0"
"87463923",4,"6281.93","1570.4825",573,1,6,3,"0.07777777777777778","0"
"87641623",2,"3284.07","1642.035",546,0,134,2,"0","0"
"87669943",2,"5411.06","2705.53",466,0,297,2,"0.022222222222222223","0"
"87691707",1,"2930.46","2930.46",40,0,40,1,"0","0"
"87718744",3,"8701.64","2900.5466666666666",516,0,63,3,"0.1259259259259259","0"
"87823209",2,"6883.69","3441.845",508,0,154,2,"0.05555555555555555","0"
"87889031",2,"2992.86","1496.43",577,0,203,2,"0.17777777777777778","0"
"87943214",1,"3056.86","3056.86",174,0,174,1,"0.28888888888888886","0"
"87954926",2,"5054.46","2527.23",378,0,277,2,"0.06666666666666667","0"
"87984862",1,"3214.61","3214.61",257,0,257,1,"0","0"
"88045094",4,"7567.34","1891.835",498,0,176,4,"0.16666666666666666","0"
"88067569",3,"7415.13","2471.71",405,0,296,2,"0.037037037037037035","0"
"88111697",1,"2646.85","2646.85",28,1,28,1,"0.044444444444444446","0"
"88130777",1,"909.62","909.62",122,0,122,1,"0","0"
"88167544",1,"831.1","831.1",542,0,542,1,"0","0"
"88202341",2,"4966.29","2483.145",513,0,444,2,"0.05555555555555555","0"
"88203688",3,"6130.83","2043.61",598,0,136,3,"0.044444444444444446","0"
"88215615",1,"163.03","163.03",49,0,49,1,"0","0"
"88223261",2,"6216.69","3108.345",385,0,120,2,"0.022222222222222223","0"
"88252625",2,"4772.86","2386.43",34,1,18,2,"0","0"
"88312515",2,"6424.94","3212.47",445,0,157,2,"0.4777777777777778","0"
"88324928",5,"12463.84","2492.768",478,1,3,4,"0.13777777777777778","0"
"88517890",2,"4299.14","2149.57",275,0,81,2,"0.36666666666666664","0"
"88520326",3,"11380.73","3793.576666666667",534,0,114,3,"0.007407407407407408","0"
"88532418",3,"6837.84","2279.28",565,0,340,2,"0.037037037037037035","0"
"88553721",3,"5392.45","1797.4833333333333",508,1,20,3,"0.2","0"
"88684966",1,"2024.16","2024.16",585,0,585,1,"0.06666666666666667","0"
"88739922",4,"11293.92","2823.48",416,0,189,4,"0.005555555555555556","0"
"88745052",1,"1740.54","1740.54",522,0,522,1,"0","0"
"88779806",1,"2239.85","2239.85",578,0,578,1,"0","0"
"88843865",1,"2033.74","2033.74",434,0,434,1,"0.1111111111111111","0"
"88866835",4,"11203.08","2800.77",557,0,218,4,"0.05555555555555555","0"
"88923048",3,"5937.36","1979.12",347,1,6,2,"0.037037037037037035","0"
"13939675",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"88965399",1,"1756.7","1756.7",559,0,559,1,"0","0"
"89036169",3,"6247.16","2082.3866666666668",450,0,287,2,"0.05185185185185185","0"
"89051578",1,"475.04","475.04",215,0,215,1,"0","0"
"89142848",1,"2075.02","2075.02",522,0,522,1,"0","0"
"89223620",1,"4144.84","4144.84",8,1,8,1,"0","0"
"89361574",2,"4243.92","2121.96",243,0,241,2,"0.14444444444444443","0"
"89412038",1,"3755.33","3755.33",557,0,557,1,"0.1111111111111111","0"
"89418072",1,"968.65","968.65",200,0,200,1,"0.17777777777777778","0"
"89472859",1,"2144.77","2144.77",511,0,511,1,"0.022222222222222223","0"
"89476734",2,"8610.54","4305.27",481,0,460,2,"0.1111111111111111","0"
"89523804",1,"1731.34","1731.34",591,0,591,1,"0.13333333333333333","0"
"89531595",4,"8439.48","2109.87",526,0,154,3,"0.2222222222222222","0"
"89617089",3,"8399.92","2799.9733333333334",446,0,165,3,"0.2","0"
"89619421",3,"6016.01","2005.3366666666666",278,1,9,2,"0.044444444444444446","0"
"89669139",4,"10417.59","2604.3975",284,0,246,3,"0.26666666666666666","0"
"89699655",3,"8178.42","2726.14",470,1,18,1,"0.2","0"
"89704218",2,"5326.71","2663.355",132,1,8,2,"0","0"
"89784343",2,"4857.52","2428.76",416,0,99,1,"0","0"
"89811984",1,"263.7","263.7",199,0,199,1,"0","0"
"89867195",1,"3494.42","3494.42",283,0,283,1,"0","0"
"89874335",1,"2976.93","2976.93",415,0,415,1,"0.15555555555555556","0"
"89886179",2,"4658.05","2329.025",263,0,218,2,"0.044444444444444446","0"
"89910157",5,"12115.11","2423.022",599,0,108,5,"0.1288888888888889","0"
"89950235",1,"1827.9","1827.9",91,0,91,1,"0","0"
"89968482",4,"12611.17","3152.7925",353,0,141,2,"0.3055555555555556","0"
"89986926",3,"7075.09","2358.3633333333332",206,0,36,2,"0.23703703703703705","0"
"89995124",2,"3944.35","1972.175",282,0,180,2,"0","0"
"89998489",1,"329.79","329.79",571,0,571,1,"0.3333333333333333","0"
"90021871",4,"6910.14","1727.535",542,0,101,3,"0.08333333333333333","0"
"90038364",2,"4724.99","2362.495",583,0,394,2,"0.022222222222222223","0"
"90144978",1,"1927.44","1927.44",172,0,172,1,"0","0"
"90150193",4,"8519.08","2129.77",469,0,36,4,"0.1388888888888889","0"
"90184276",3,"8250.97","2750.3233333333333",518,0,431,3,"0","0"
"90246977",4,"9465.56","2366.39",589,0,103,4,"0.044444444444444446","0"
"90298394",3,"3074.34","1024.78",475,1,21,3,"0.05925925925925926","0"
"12591752",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"90299101",1,"2238.94","2238.94",1,1,1,1,"0","0"
"90346920",4,"13396.39","3349.0975",439,0,54,4,"0.16666666666666666","0"
"90372221",2,"2861.57","1430.785",550,0,357,2,"0","0"
"90448312",6,"9076.47","1512.745",580,1,1,5,"0.11481481481481481","0"
"90586029",2,"6598.66","3299.33",354,0,162,2,"0.14444444444444443","0"
"90586443",2,"3199.28","1599.64",140,0,56,2,"0.06666666666666667","0"
"90621147",3,"3383.36","1127.7866666666666",586,1,3,3,"0.037037037037037035","0"
"90647204",1,"589.61","589.61",63,0,63,1,"0.4666666666666667","0"
"90649019",5,"12097.74","2419.548",594,0,117,3,"0.11555555555555555","0"
"90665975",5,"14044.36","2808.872",531,0,82,4,"0.12","0"
"90666073",1,"773.17","773.17",85,0,85,1,"0.044444444444444446","0"
"90696847",1,"2841.51","2841.51",134,0,134,1,"0.5111111111111111","0"
"90743791",1,"4354.3","4354.3",306,0,306,1,"0.17777777777777778","0"
"90745023",4,"5235.45","1308.8625",554,0,364,3,"0.06666666666666667","0"
"90753712",1,"96.09","96.09",199,0,199,1,"0","0"
"90856813",2,"4150.25","2075.125",535,0,334,2,"0.3111111111111111","0"
"90882023",1,"517.77","517.77",466,0,466,1,"0.08888888888888889","0"
"92306841",4,"6295.6","1573.9",511,0,129,3,"0.09444444444444444","0"
"90919603",3,"10918.26","3639.42",198,0,86,2,"0.1259259259259259","0"
"91024604",3,"8281.12","2760.3733333333334",475,0,68,3,"0","0"
"91072336",1,"1435.7","1435.7",165,0,165,1,"0.4888888888888889","0"
"91130614",2,"4609.95","2304.975",368,0,351,1,"0.1","0"
"91144803",2,"5736.17","2868.085",333,0,320,2,"0.2222222222222222","0"
"91196901",5,"18856.11","3771.222",590,0,115,4,"0.12","0"
"91228580",1,"3211.74","3211.74",580,0,580,1,"0","0"
"91243571",4,"13322.88","3330.72",558,1,16,3,"0","0"
"91312072",2,"2802","1401",325,0,155,2,"0.1","0"
"91320466",1,"826.21","826.21",146,0,146,1,"0","0"
"91382237",3,"5519.48","1839.8266666666666",531,0,187,2,"0.2","0"
"91384030",1,"2292.56","2292.56",264,0,264,1,"0.022222222222222223","0"
"91408854",2,"7570.11","3785.055",543,0,505,2,"0.08888888888888889","0"
"91448742",3,"4051.72","1350.5733333333333",515,0,139,3,"0.13333333333333333","0"
"91500615",3,"10465.85","3488.616666666667",567,1,20,3,"0.02962962962962963","0"
"91550885",4,"8571.59","2142.8975",526,0,142,3,"0.2833333333333333","0"
"91562028",4,"7315.53","1828.8825",382,0,63,4,"0.20555555555555555","0"
"1313292",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"91566278",3,"5861.11","1953.7033333333334",509,0,281,3,"0.02962962962962963","0"
"91590001",2,"3402.21","1701.105",389,1,5,2,"0.08888888888888889","0"
"91602727",1,"968.94","968.94",583,0,583,1,"0","0"
"91614690",1,"3551.54","3551.54",535,0,535,1,"0","0"
"91768226",1,"2783.14","2783.14",236,0,236,1,"0","0"
"91789216",1,"1332.79","1332.79",527,0,527,1,"0","0"
"91791128",2,"4039.56","2019.78",488,0,252,2,"0","0"
"91853589",1,"1848.84","1848.84",421,0,421,1,"0","0"
"91868185",2,"2337.98","1168.99",296,0,180,2,"0","0"
"91973128",1,"3536.94","3536.94",403,0,403,1,"0.044444444444444446","0"
"92027021",3,"5981.78","1993.9266666666667",493,0,87,3,"0.3037037037037037","0"
"92038780",2,"2637.26","1318.63",376,0,178,2,"0","0"
"92091019",1,"3117.45","3117.45",549,0,549,1,"0.022222222222222223","0"
"92098757",1,"4419.96","4419.96",133,0,133,1,"0.6444444444444445","0"
"92118758",1,"5067.85","5067.85",245,0,245,1,"0","0"
"92123198",2,"5890.39","2945.195",348,0,205,1,"0.28888888888888886","0"
"92209869",2,"5852.25","2926.125",509,0,366,2,"0.4111111111111111","0"
"92245432",4,"7239.94","1809.985",495,0,72,4,"0.07222222222222222","0"
"92356639",4,"11966.82","2991.705",538,0,87,4,"0.10555555555555556","0"
"92404798",6,"14636.48","2439.4133333333334",529,0,268,5,"0.15925925925925927","0"
"92409489",3,"1722.12","574.04",539,0,276,3,"0.16296296296296295","0"
"92416428",3,"9626.2","3208.733333333333",499,0,104,3,"0.1259259259259259","0"
"92455970",2,"7090.28","3545.14",485,0,399,2,"0.1111111111111111","0"
"92509376",3,"3955.43","1318.4766666666667",233,1,19,3,"0.08148148148148149","0"
"92583164",1,"534.55","534.55",36,0,36,1,"0.06666666666666667","0"
"92604392",1,"1015","1015",496,0,496,1,"0","0"
"92636025",2,"5155.47","2577.735",559,0,469,2,"0","0"
"92642745",3,"11015.46","3671.82",563,1,4,3,"0.06666666666666667","0"
"92843141",1,"4371.79","4371.79",91,0,91,1,"0.044444444444444446","0"
"93018527",7,"9521.09","1360.1557142857143",577,0,75,7,"0.050793650793650794","0"
"93122847",3,"5962.14","1987.38",369,0,34,3,"0.13333333333333333","0"
"93127511",2,"1449.97","724.985",382,0,381,2,"0.3111111111111111","0"
"93198324",3,"6852.52","2284.173333333333",593,0,220,3,"0.05185185185185185","0"
"93318833",2,"4519.36","2259.68",278,1,4,2,"0.022222222222222223","0"
"93321933",3,"11045.2","3681.733333333333",369,0,154,3,"0.17777777777777778","0"
"93341057",2,"3914.21","1957.105",407,0,86,2,"0.2111111111111111","0"
"93370787",3,"4115.7","1371.9",468,0,144,2,"0.1037037037037037","0"
"93458307",1,"1119.19","1119.19",96,0,96,1,"0.4222222222222222","0"
"93507573",4,"4930.58","1232.645",537,0,222,4,"0.06111111111111111","0"
"93563435",6,"16368.94","2728.1566666666668",593,0,56,4,"0.040740740740740744","0"
"93617659",3,"8520.34","2840.1133333333332",484,0,169,3,"0.2074074074074074","0"
"93675757",4,"9347.77","2336.9425",341,0,48,3,"0.08888888888888889","0"
"93699264",3,"6633.19","2211.0633333333335",475,0,169,3,"0.17037037037037037","0"
"93723634",3,"6653.19","2217.73",403,0,55,2,"0.11851851851851852","0"
"93730857",2,"3657.72","1828.86",513,0,86,2,"0","0"
"93735495",1,"3373.41","3373.41",142,0,142,1,"0","0"
"93826036",1,"5271.36","5271.36",548,0,548,1,"0.15555555555555556","0"
"93867669",1,"3235.64","3235.64",404,0,404,1,"0.08888888888888889","0"
"93924203",6,"15737.29","2622.8816666666667",461,1,2,6,"0.15555555555555556","0"
"93937586",1,"2790.84","2790.84",80,0,80,1,"0.06666666666666667","0"
"93938425",4,"11653.58","2913.395",516,0,79,4,"0.11666666666666667","0"
"94033330",4,"3772.45","943.1125",592,1,29,4,"0.044444444444444446","0"
"45729563",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"94078407",1,"2410.88","2410.88",85,0,85,1,"0.1111111111111111","0"
"94137242",2,"3856.72","1928.36",597,0,587,2,"0.18888888888888888","0"
"94165062",1,"2931.44","2931.44",398,0,398,1,"0","0"
"94179692",1,"2638.02","2638.02",50,0,50,1,"0","0"
"94281220",2,"1417.7","708.85",564,0,136,2,"0.17777777777777778","0"
"94404245",1,"1498.34","1498.34",66,0,66,1,"0.022222222222222223","0"
"94430842",1,"2163.71","2163.71",299,0,299,1,"0.022222222222222223","0"
"94453274",2,"4051.82","2025.91",423,0,345,2,"0.044444444444444446","0"
"94486311",2,"4730.42","2365.21",450,0,83,2,"0.011111111111111112","0"
"94529626",3,"11740.27","3913.423333333333",587,0,245,2,"0.007407407407407408","0"
"94552818",1,"361.98","361.98",290,0,290,1,"0.06666666666666667","0"
"94706375",1,"2600.22","2600.22",113,0,113,1,"0","0"
"94713625",2,"7234.43","3617.215",599,0,296,1,"0","0"
"94730288",3,"4481.32","1493.7733333333333",378,0,292,3,"0.07407407407407407","0"
"94854830",1,"5351.42","5351.42",480,0,480,1,"0.08888888888888889","0"
"95001589",2,"2341.15","1170.575",547,0,161,2,"0","0"
"95018817",2,"3567.98","1783.99",580,0,434,2,"0.24444444444444444","0"
"95269737",1,"4731.51","4731.51",12,1,12,1,"0.3111111111111111","0"
"95309983",2,"4944.1","2472.05",442,0,181,2,"0.34444444444444444","0"
"95334407",2,"4891.39","2445.695",416,0,139,2,"0.12222222222222222","0"
"95364457",4,"8512.87","2128.2175",539,0,164,4,"0.044444444444444446","0"
"95371787",2,"5188.52","2594.26",546,0,342,2,"0.4111111111111111","0"
"95372766",3,"7087.63","2362.5433333333335",488,0,348,3,"0.14814814814814814","0"
"95382317",1,"2857.54","2857.54",61,0,61,1,"0.4222222222222222","0"
"95428692",2,"3395.29","1697.645",474,0,240,2,"0.044444444444444446","0"
"95558510",1,"778.27","778.27",365,0,365,1,"0.24444444444444444","0"
"95590889",1,"3658.91","3658.91",545,0,545,1,"0.1111111111111111","0"
"95594611",1,"2490.28","2490.28",221,0,221,1,"0.044444444444444446","0"
"95736310",1,"3597.75","3597.75",588,0,588,1,"0","0"
"95768401",2,"2731","1365.5",278,1,0,2,"0.17777777777777778","0"
"95858939",2,"2828.6","1414.3",429,0,78,2,"0","0"
"95873651",3,"7395.04","2465.0133333333333",511,0,340,3,"0.1111111111111111","0"
"95912198",3,"6537.72","2179.24",385,0,44,3,"0.28888888888888886","0"
"95971469",5,"13230.68","2646.136",528,0,70,5,"0.10222222222222223","0"
"96001315",2,"4854.24","2427.12",269,0,57,2,"0.011111111111111112","0"
"57081965",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"96009692",2,"7219.48","3609.74",171,0,108,2,"0","0"
"96042320",1,"2846.85","2846.85",510,0,510,1,"0","0"
"96109948",3,"7406.33","2468.7766666666666",530,0,62,3,"0.24444444444444444","0"
"96149069",1,"3628.23","3628.23",398,0,398,1,"0.13333333333333333","0"
"96171594",1,"1513.03","1513.03",181,0,181,1,"0","0"
"96253172",4,"8816.25","2204.0625",513,0,123,3,"0.027777777777777776","0"
"96373206",2,"6945.68","3472.84",127,0,79,2,"0.37777777777777777","0"
"96461062",1,"4125.04","4125.04",585,0,585,1,"0.5777777777777777","0"
"96511007",3,"7157.36","2385.786666666667",282,0,66,3,"0.13333333333333333","0"
"96628029",2,"2265.42","1132.71",134,0,52,2,"0.03333333333333333","0"
"96629034",2,"4508.26","2254.13",255,0,54,2,"0.14444444444444443","0"
"96629258",3,"6915.79","2305.2633333333333",237,1,25,3,"0.18518518518518517","0"
"96640716",2,"2486.73","1243.365",445,0,73,2,"0","0"
"96795047",3,"9432.24","3144.08",542,0,46,3,"0.08888888888888889","0"
"96806748",2,"4263.64","2131.82",251,0,110,2,"0.07777777777777778","0"
"96853930",3,"8211.4","2737.133333333333",536,0,310,3,"0.3111111111111111","0"
"96903782",4,"11023.74","2755.935",503,0,94,3,"0.07777777777777778","0"
"96989204",4,"9167.7","2291.925",525,0,58,4,"0.11666666666666667","0"
"97033691",3,"5896.33","1965.4433333333334",514,0,169,3,"0.2222222222222222","0"
"97111069",4,"7476.77","1869.1925",551,0,228,3,"0.15","0"
"97111119",1,"50.12","50.12",450,0,450,1,"0.15555555555555556","0"
"97141762",2,"4010.74","2005.37",162,1,20,2,"0.35555555555555557","0"
"97144544",1,"2679.81","2679.81",187,0,187,1,"0.044444444444444446","0"
"97150234",2,"5370.55","2685.275",187,0,187,2,"0.16666666666666666","0"
"97174235",1,"255.35","255.35",148,0,148,1,"0.5333333333333333","0"
"97185284",2,"4672.5","2336.25",502,0,61,2,"0.022222222222222223","0"
"97191387",1,"4917.07","4917.07",191,0,191,1,"0","0"
"97259564",2,"3300.74","1650.37",446,0,141,2,"0.37777777777777777","0"
"97277696",1,"933.3","933.3",341,0,341,1,"0","0"
"97286925",2,"4947.96","2473.98",559,0,223,2,"0.011111111111111112","0"
"97315135",2,"3623.08","1811.54",464,0,135,2,"0.022222222222222223","0"
"97388817",1,"39.65","39.65",204,0,204,1,"0","0"
"97411107",3,"5530.05","1843.35",131,0,58,2,"0.1037037037037037","0"
"97419742",2,"8529.91","4264.955",349,0,322,2,"0.2777777777777778","0"
"97466783",3,"8107.49","2702.4966666666664",499,0,214,3,"0.014814814814814815","0"
"97475543",4,"12315.91","3078.9775",518,0,115,4,"0.2","0"
"97484394",1,"1662.15","1662.15",108,0,108,1,"0","0"
"97492493",3,"9129.98","3043.326666666667",411,0,267,3,"0","0"
"97507853",2,"3872.82","1936.41",302,0,34,2,"0.011111111111111112","0"
"97509888",1,"735.43","735.43",62,0,62,1,"0.022222222222222223","0"
"97557157",3,"4972.93","1657.6433333333334",348,0,48,3,"0.15555555555555556","0"
"97664747",3,"9354.3","3118.1",559,0,282,3,"0.1111111111111111","0"
"97678578",4,"13668.16","3417.04",438,0,301,4,"0.14444444444444443","0"
"97739583",1,"340.66","340.66",215,0,215,1,"0","0"
